"","sim","abund","rank","source","dat","site","singletons","s0","n0","nparts"
"16460",33,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16461",36,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16462",40,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16463",42,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16464",47,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16465",56,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16466",56,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16467",58,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16468",58,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16469",68,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16470",70,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16471",72,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16472",83,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16473",89,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16474",90,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16475",95,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16476",101,10,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16477",101,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16478",105,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16479",110,10,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16480",110,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16481",110,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16482",115,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16483",121,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16484",122,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16485",123,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16486",123,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16487",137,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16488",138,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16489",138,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16490",138,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16491",145,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16492",149,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16493",149,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16494",172,10,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16495",172,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16496",172,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16497",175,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16498",176,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16499",178,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16500",180,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16501",200,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16502",202,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16503",203,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16504",207,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16505",211,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16506",219,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16507",220,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16508",231,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16509",238,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16510",239,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16511",240,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16512",242,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16513",243,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16514",246,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16515",251,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16516",254,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16517",257,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16518",259,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16519",262,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16520",262,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16521",263,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16522",265,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16523",267,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16524",271,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16525",273,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16526",285,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16527",305,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16528",310,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16529",312,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16530",314,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16531",318,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16532",322,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16533",329,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16534",337,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16535",344,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16536",347,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16537",355,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16538",356,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16539",357,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16540",357,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16541",357,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16542",361,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16543",362,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16544",370,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16545",370,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16546",376,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16547",378,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16548",378,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16549",379,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16550",380,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16551",380,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16552",382,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16553",382,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16554",386,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16555",391,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16556",403,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16557",403,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16558",405,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16559",410,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16560",422,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16561",428,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16562",429,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16563",429,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16564",435,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16565",439,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16566",442,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16567",443,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16568",444,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16569",450,10,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16570",459,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16571",466,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16572",467,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16573",476,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16574",477,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16575",478,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16576",483,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16577",491,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16578",492,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16579",492,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16580",493,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16581",497,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16582",503,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16583",507,10,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16584",509,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16585",524,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16586",525,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16587",525,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16588",525,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16589",526,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16590",528,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16591",529,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16592",531,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16593",532,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16594",535,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16595",536,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16596",540,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16597",540,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16598",540,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16599",543,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16600",546,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16601",549,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16602",553,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16603",556,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16604",556,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16605",560,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16606",570,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16607",571,10,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16608",571,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16609",571,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16610",573,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16611",574,10,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16612",574,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16613",584,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16614",585,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16615",595,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16616",597,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16617",600,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16618",603,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16619",604,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16620",610,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16621",610,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16622",611,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16623",611,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16624",612,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16625",624,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16626",625,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16627",632,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16628",635,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16629",640,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16630",643,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16631",647,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16632",649,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16633",651,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16634",651,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16635",651,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16636",653,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16637",660,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16638",661,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16639",669,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16640",672,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16641",679,10,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16642",679,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16643",679,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16644",685,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16645",689,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16646",695,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16647",699,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16648",700,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16649",702,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16650",705,10,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16651",715,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16652",723,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16653",735,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16654",744,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16655",745,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16656",745,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16657",745,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16658",754,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16659",757,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16660",757,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16661",762,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16662",773,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16663",773,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16664",775,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16665",783,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16666",783,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16667",787,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16668",787,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16669",791,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16670",796,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16671",805,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16672",813,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16673",819,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16674",827,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16675",832,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16676",841,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16677",843,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16678",846,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16679",846,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16680",852,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16681",852,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16682",853,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16683",859,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16684",860,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16685",865,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16686",866,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16687",872,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16688",874,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16689",876,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16690",877,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16691",878,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16692",881,10,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16693",881,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16694",881,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16695",898,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16696",906,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16697",908,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16698",910,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16699",912,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16700",915,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16701",915,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16702",916,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16703",916,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16704",922,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16705",923,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16706",923,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16707",924,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16708",925,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16709",925,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16710",929,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16711",930,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16712",933,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16713",943,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16714",945,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16715",947,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16716",953,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16717",959,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16718",960,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16719",973,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16720",978,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16721",983,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16722",983,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16723",988,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16724",988,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16725",995,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16726",995,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16727",997,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16728",1004,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16729",1004,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16730",1014,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16731",1018,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16732",1018,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16733",1019,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16734",1023,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16735",1024,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16736",1029,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16737",1038,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16738",1038,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16739",1057,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16740",1057,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16741",1062,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16742",1065,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16743",1067,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16744",1067,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16745",1067,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16746",1070,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16747",1070,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16748",1070,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16749",1076,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16750",1076,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16751",1078,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16752",1083,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16753",1091,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16754",1098,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16755",1104,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16756",1107,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16757",1108,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16758",1115,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16759",1115,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16760",1116,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16761",1116,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16762",1121,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16763",1128,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16764",1130,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16765",1132,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16766",1137,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16767",1141,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16768",1142,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16769",1143,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16770",1143,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16771",1146,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16772",1154,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16773",1154,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16774",1156,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16775",1157,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16776",1163,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16777",1165,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16778",1171,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16779",1172,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16780",1181,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16781",1189,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16782",1192,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16783",1194,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16784",1197,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16785",1204,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16786",1206,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16787",1215,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16788",1222,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16789",1224,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16790",1225,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16791",1228,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16792",1232,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16793",1236,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16794",1241,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16795",1245,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16796",1249,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16797",1264,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16798",1266,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16799",1269,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16800",1277,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16801",1278,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16802",1278,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16803",1282,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16804",1287,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16805",1301,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16806",1301,10,7,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16807",1314,10,4,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16808",1314,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16809",1318,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16810",1322,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16811",1327,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16812",1328,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16813",1330,10,6,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
"16814",1331,10,5,"sampled","fia_small","16059000010",FALSE,7,50,"8946"
